,text,spacy
51064,i love everything about @officialadele especially when she wins at the and makes a speech,
51069,adele wins love this song,
51093,yay rt@washingtonpost maggie smith wins best supporting actress for tv performance in abbey,smith
51223,ha ha ha lol ikr rt @andreawilliamsg taylor swift must be confused adele wins naaaww lol,
51311,adele wins skyfall plays and they show @emilydeschanel yes make her a new bond girl i approve,
51400,today its okay for @taylorswift13 to be surprised if she wins just saying,
51467,best speech so far @theweek adele wins best original song for skyfall shes so charming,
51660,@usatoday new mum adele wins best original song in a motion picture for skyfall blewp,
51718,seriously can we all agree on banning adele out of all award shows this lady wins everything lol congrats momadele,
51922,@bbcnewsus dame wins at best supporting actress in a tv movie series or miniseries for yeas,
51933,wins best original song for bbcnewsus,
52125,rt @jerrycferrara jason statham wins bests original beard,rt @jerrycferrara jason statham wins
52152,yes rt @huffingtonpost adele wins best original song at the,
52339,@officialadele wins best song love to a class act w a voice from another world plus she knows how to rock red nails,@officialadele
52471,yuppp rt @huffingtonpost adele wins best original song at the,
52673,@officialadele wins best original song for skyfall at and she looks gorgeous too,@officialadele
52734,adeles skyfall wins best original song for motion picture at the golden globes,
52830,rightfully wins and finally brings some fecking life to it all good on ya adele,
52947,hey golden globes fewer awards and more amy poehler doing her thing nobody cares who wins these things i just want to laugh,
52952,@huffingtonpost adele wins best original song at the she is adele gold,
53042,a little behind the globes dvr but really if damian lewis wins any more awards for season 2,
53045,adele wins for best acceptance speech so far,
53048,pos so s rt @emilcdc adele wins over taylor swift justice is served,
53168,@bbcnewsus wins best original song for should have been domino by jessie j,@bbcnewsus
53180,adele wins for,
53216,adele wins gglobe for best original song w skyfall love her so talented so humble so well deserved,
53302,adele wins for best speech so far,
53405,thr golden globes 2013 christoph waltz wins best supporting actor globe for django unchained adele takes be,
53463,golden globes 2013 christoph waltz wins best supporting actor globe for django unchained,
53486,golden globes 2013 christoph waltz wins best supporting actor globe for django unchained adele takes best so,
53597,@bendreyfuss rt @dannyzuker swift better at pretending 2 be surprised whn she wins thn hapy 4 other artists whn she loses,
53646,@huffingtonpost adele wins best original song at the,
53989,jessica alba wins the award for best necklace,jessica alba
54074,@goldenglobes if wins best someone will get pissed,
54268,kevin costner wins tv miniseriesmovie actor,kevin costner
54285,always look forward to @officialadele acceptance speeches when she wins awardsshe is so adorable,
54318,@starringrico hope modern family wins big,
54357,and kevin costner wins best actor in a miniseries or motion picture made for television for hatfields mccoys,kevin costner
54462,yay rt @ap skyfall by adele and paul epworth wins golden globe for original song rjj,
54555,that awkward moment when adele wins a golden globe and all you can think about is fat amy,
54654,@animat505 in finland at a 4 night and woke up to watch the gala just to see who wins best animation golden globes,
54954,and kevin coatner wins or,
54967,rt @vanityfair adele and daniel craig adorably highfive after she wins original song for skfyall james bond at the,
55002,winner kevin costner wins for best actor in a miniseries hatfields mccoys,
55041,kevin costner of hatfields mccoys wins best actor in a miniseriestv movie at the,kevin costner
55087,@emwatson maggie wins too,
55101,this is why i hate the no one i want to win ever freaking wins,
55193,kevin costner wins for hattfields mccoys i loved that series,kevin costner
55331,golden globes 2013 homeland wins for best tv drama,
55339,i read that golden globes 2013 homeland wins best drama,
55504,kevin costner wins best actor tv movie or mini and he could care less,kevin costner
55537,kevin costner wins for best actor in a miniseries or tv movie watched hatfields mccoys recently well done,
55546,is a bs show when kevin costner wins an acting award ugh,kevin costner
55568,kevin costner wins for best actor in a miniseries for hatfields and mccoys,
55592,kevin costner wins best actor mini series tv movie,kevin costner
55871,@officialadele wins best song skyfall a well deserved win,@officialadele
55984,love watching with @ninabutt she doesnt care who wins shes just concerned where people are seated hahaha,
56062,kevin costner wins for hatfields and mccoys last won for dances with wolves,
56176,kevin costner wins for hatfields mccoys robbingdamien francisco for dog president,
56625,kevin costner wins and the first thing i start talking about is the bodyguard,kevin costner
56824,not only does adele win grammys which makes sense she wins fricken golden globes,
57456,kevin costner wins best actor for hatfields mccoys and yet his mood seems not to have brightened am,kevin costner
57552,@007 wins rt @eonline tweeted at 750 pm on sun jan 13 2013best original song motion picture skyfall by @officialadele,
58059,bill clinton wins all the golden globes,bill clinton
58355,golden globes 2013 homeland wins for best tv drama,
58379,golden globes 2013 homeland wins for best tv drama showtimes homeland has won the golden globe award for best,
58499,bill clinton wins,bill clinton
58854,golden globes 2013 homeland wins for best tv drama,
59703,@jessetyler i hope adele wins her award today so we can hear her fhank you speech love her hilarious,
60125,jessica alba wins my best everything,jessica alba
60268,1nancy @1nancy @jerrycferrara adele wins best heist of her mothers drapes in lieu of a dress,
60421,brilliant @antderosa bill clinton wins best actor who did not have sex with that woman,bill clinton
60490,i think if bill clinton intros your movie it automatically wins,bill clinton
60711,kevin costner wins best actor in a miniseries or motion picture made for television,kevin costner
60721,heres a gif of angry taylor swift as adele wins best song and heres our live blog,
60806,skyfall wins best original song in the golden globes another achievement adele,
60834,skyfall from skyfall wins for best original song in a motion picture,
61229,bubba bill clinton at the golden globes introducing lincoln showing why hell make a great first gentleman after hillary wins,bubba bill clinton
61494,its pretty cool when you and your 7 year old yell when wins for,
61602,clinton wins the golden globe for loudest applause,clinton
61646,so @lenadunham hands down wins best reaction to pimp billy the reals entrance,
62103,amy poehler wins the golden globes,
62339,kevin costner wins best actor in a miniseries for the history channels brilliant hatfields mccoys,kevin costner
62534,i hope lincoln wins best picture and ddl wins best actor,lincoln
62546,@adamtodbrown there must be some category where that wins him an award these are the mind you,
62807,damian lewis wins best actor in a drama series at the golden globes,
63024,kristen wiig just wins good lord,
63153,beautiful as always @jessicaalba kevin costner wins,
63599,r2d2 wins bsdbest supporting droid,
63765,lincoln wins best pic you dont drag clinton out of somebodys bed to introduce 2nd place,lincoln
64207,tay wins 3 grammys next month the golden globes and i realize the joke is on me,
64426,christoph waltz wins best supporting actor at golden globes 2013,christoph waltz
64574,improv wins all awards @secondcityto @sctrainingto,
64616,will feral wins best presenter of any award,
64620,havent seen any of these movies i assume meryl streep wins because shes meryl streep and because maggie already did,
65158,i hope dame judi dench wins but i also love jen lawrence,judi dench
65691,and al gore invented the golden globes @antderosa bill clinton wins best actor who did not have sex with that woman,al gore
66167,omg omg omg sweating hope jennifer lawrence wins,jennifer lawrence
67024,hope jennifer lawrence wins,jennifer lawrence
67307,i really hope jennifer lawrence wins this one,jennifer lawrence
67327,hope jennifer lawrence wins,jennifer lawrence
67580,tommy lee jones wins for best facial expression,tommy lee jones
67640,jennifer lawrence wins best actress in comedymusical for silver linings playbook,jennifer lawrence
67702,jennifer lawrence wins for silver linings playbook,jennifer lawrence
67867,yesssss jennifer lawrence wins,yesssss jennifer lawrence
67913,jla wins silver linings playbook,jla
67923,jennifer lawrence wins,jennifer lawrence
67936,yay jennifer lawerence wins,yay jennifer lawerence
68081,old vs young young wins like that time haley joel osment beat michael caine um,
68085,jennifer lawrence wins,jennifer lawrence
68170,jennifer lawrence wins best actress in a motion picture comedy for silver linings playbook,jennifer lawrence
68182,yessss jennifer lawrence wins the golden globes looks stunning,yessss jennifer lawrence
68213,totally called it jennifer lawrence wins,
68264,jlaw jennifer lawrence wins best actress in a comedy for silver linings playbook i beat meryl heeee,jennifer lawrence
68289,jennifer lawrence wins best actress in a comedy for silver linings playbook,jennifer lawrence
68294,@ap skyfall by adele and paul epworth wins golden globe for original song rjj,
68310,jlaw wins i am so happy omfgggg,
68363,jennifer lawrence wins for silver lining playbook and we all win if meryl streep ever plays a sassy sheriff,jennifer lawrence
68426,jennifer lawrence wins for the phenomenal silver linings playbook,jennifer lawrence
68455,jlaw my girl wins for slpshe can give me her cold @virginradio96 god dont make a streep joke,
68462,yay jennifer lawrence wins,yay jennifer lawrence
68476,jennifer lawrence wins the for silver linings playbook,jennifer lawrence
68544,jennifer lawrence wins oehwdknc,jennifer lawrence
68637,jennifer lawrence wins best actress motion picture comedy or musical for silver linings playbook,jennifer lawrence
68766,squee jennifer lawrence wins,jennifer lawrence
68836,i beat meryl ha j law for all the wins,
68862,jennifer lawrence wins for silver linings playbook at the i beat meryl,jennifer lawrence
68869,jennifer lawrence wins best actress in a comedy or musical hmm jessica chastain might not have a lock on oscar,jennifer lawrence
69083,jennifer lawrence aka jla wins if youve never seen her in winters bone run and rent it no buy it,jennifer lawrence
69151,jennifer lawrence wins for silver linings but to get to stage she has to make it past a host of trackerjacks,jennifer lawrence
69211,jennifer lawrence wins best actress motion picture comedy or musical for,jennifer lawrence
69269,jennifer lawrence wins best actress in a motion picture,jennifer lawrence
69276,jennifer lawrence wins,jennifer lawrence
69310,jennifer lawrence wins the for best actress in a comedy or musical for silver linings playbook,jennifer lawrence
69509,yay jennifer lawrence wins best actress in a comedymusical for the amazing silver linings playbook,yay jennifer lawrence
69639,j law dumps her bf wins at the makes a streep joke i really like this girl,
69705,i think any film introduced by bill clinton automatically wins a best picture award,bill clinton
69713,jennifer lawrence wins the golden globe for giving me a boner am i right,jennifer lawrence
69804,jennifer lawrence wins,jennifer lawrence
69855,yay jennifer wins she was amazing in silver linings playbook download it now if u havent seen it,yay jennifer
69902,yes wins,
69909,yay jlaw jennifer lawrence wins,jennifer lawrence
69945,jennifer lawrence wins the award for best actress comedy or musical that must mean she cant be nominated for drama weird,jennifer lawrence
69959,jennifer lawrence wins best actress in a comedy or musical for,jennifer lawrence
70014,tommy lee jones was sideeyeing will ferrells primo mustache bill murray wins the facial hair battle today mandy we bored,tommy lee jones
70099,jennifer lawrence wins best actress motion picture comedy or musical for silver linings playbook,jennifer lawrence
70217,christoph waltz wins golden globe for best supporting actor,
70223,if jennifer lawrence wins an oscar thoughim boycotting life or the oscars,jennifer lawrence
70474,game change wins 2 golden globes hbo political drama game change scored a double win at the golden globes sunda,
70938,lawrence wins best actress in comedy or musical in film heard mixed reviews on silver lingings playbook as a whole,lawrence
71054,yeah jennifer lawrence is going to cry a river if she wins the oscar as well,jennifer lawrence
71082,life is good pi wins the golden globe for best original score you may not be able to sing along to it but th,
71204,i hope hugh jackmans goatee wins best new actor,hugh jackmans
71208,jennifer lawrence wins life,jennifer lawrence
71575,an hour into so far have been surprised by any of the wins who,
71914,harvey thank you for killing whoever you needed to kill to get me up here jennifer laweance wins everything,jennifer laweance
72459,gosh every time jennifer lawrence wins i love her even more,jennifer lawrence
72622,perez julianne moore wins the game for best actress in a miniseries or made for tv movie at the golden globes,perez julianne moore
72648,perez life is good pi wins the golden globe for best original score you may not be able to sing along to it,
72655,perez golden globes 2013 adele wins best original song while taylor swift gives her stank eye omg omg,
72805,jennifer lawrence wins for silver linings playbook @aerocrazy9,jennifer lawrence
72871,best movie in ages mt @usatoday jennifer lawrence wins best actress in a comedy or musical movie for,jennifer lawrence
72890,2013 golden globes jennifer lawrence wins best actress,jennifer lawrence
72899,2013 golden globes jennifer lawrence wins best actress,jennifer lawrence
73020,yay rt @usatoday jennifer lawrence wins best actress in a comedy or musical movie for,jennifer lawrence
73115,when jennifer lawrence wins we all win because we get to hear her hilarious acceptance speeches,jennifer lawrence
73219,jennifer lawrence wins for silver linings playbook best speech of the night so far you beat meryl girl rp,jennifer lawrence
73259,life is good pi wins the golden globe for best original score you may not be able to sing along to it but th,
73269,julianne moore wins the game for best actress in a miniseries or made for tv movie at the golden globes lindsa,julianne moore
73311,golden globes 2013 adele wins best original song while taylor swift gives her stank eye omg omg thats e,
73315,golden globes 2013 adele wins best original song while taylor swift gives her stank eye o,
73542,golden globes homeland wins for drama series actor in a drama,
73546,golden globes homeland wins for drama series actor in a drama,
73549,golden globes homeland wins for drama series actor in a drama,
73555,golden globes homeland wins for drama series actor in a drama,
73561,golden globes homeland wins for drama series actor in a drama,
73562,golden globes homeland wins for drama series actor in a drama,
73575,golden globes homeland wins for drama series actor in a drama,
73589,charlottefilmed homeland wins two golden globes,
73591,golden globes homeland wins for drama series actor in a drama,
73599,golden globes homeland wins for drama series actor in a drama,
73600,golden globes homeland wins for drama series actor in a drama,
73603,golden globes homeland wins for drama series actor in a drama,
73607,golden globes homeland wins for drama series actor in a drama,
73627,golden globes homeland wins for drama series actor in a drama,
73931,@globeandmail golden globes toronto composer mychael danna wins for life of pi score bravo,mychael danna
73933,sorry golden globes but mario wins @taylorandros,
73940,jlaw wins best actress in a comedy at the 2013 and for winging it at the speech she was a hit,
73987,jennifer lawrence wins the golden globeand kristen wiig was hilarious presenting but jennifer lawrence,jennifer lawrence
74217,@variety winner jennifer lawrence wins best actress in a musicalcomedy for silver linings playbook @hollywoods,jennifer lawrence
74268,yes well deserved rt @abc jennifer lawrence wins best actress motion picture comedy or musical for silver lining playbook,jennifer lawrence
74321,jennifer lawrence wins best actress motion picture for,jennifer lawrence
74385,oh how i love when wins,
74407,whohoooo wins trust a squirrel silver linings playbook is best movie of the year,
74640,they should just cut to actors that havent done shit in awhile when someone wins an award,
74865,jennifer lawrence wins best actress in a comedy or musical movie for,jennifer lawrence
74940,with every award lawrence wins the contract negotiators for mockingjay and first class 3 get more and more nervous,
75273,jennifer lawrence wins for silver linings playbook and gives a charming streeplike speech with the flu love her,jennifer lawrence
75320,@mariedenee @bombbeauty5 they all receive golden globes if the movie wins,
75391,max greenfield was in veronica mars so if he wins reunion on the stage,max greenfield
75563,hope schmidt from new girl wins great show,
75685,ed harris wins for,ed harris
75744,jennifer lawrence wins best actress for silver linings,jennifer lawrence
75792,ed harris wins best supporting actor tv,ed harris
75839,sorry taylor swift but faith hill still wins for best face after losing to carrie underwood,
76118,ed harris wins golden globe for role in game change via @sharethis,ed harris
76146,ed harris wins for game change maybe i should start watching,ed harris
76211,and ed harris wins best actor for game change but hes not around to accept it,ed harris
76221,jennifer lawrence wins best actress comedymusical first win of the night for,jennifer lawrence
76291,ed harris wins best supporting actor tv movie for game change in absentia,ed harris
76299,ed harris wins for best supporting actor tv series or miniseries hbos game change 3rd award for the show @knx1070,ed harris
76619,oh well mandy patinkin wins for best beard on an old guy who played inigo montoya in the princess diaries,
77126,bill clinton introducing lincoln game change with a few wins its a liberal love fest,bill clinton
77422,hope anne hathaway wins,anne hathaway
77453,django excellent movie i hope it wins,
77459,anne wins next,anne
77996,shocker anne hathaway wins,anne hathaway
78042,yessssss wins so incredibly deserved,
78060,catwoman wins,
78165,anne hathaway wins much derserved,anne hathaway
78187,anne hathaway wins best supporting actress for les mis yawn snooze bore whatever,anne hathaway
78201,of course anne hathaway wins begins her speech with blergh,
78217,and she wins best supporting actress for les miserbles,
78218,anne hathaway wins best supporting actress for les mis her character was onscreen for about 20 minutes,anne hathaway
78236,best supporting actress in flick bummer no sally field speech anne hathaway wins for best shorn locks,anne hathaway
78256,anne hathaway wins it,anne hathaway
78288,anne hathaway wins best supporting actress haters to the left blerg thanks for that word tina,anne hathaway
78297,@thr anne hathaway wins the for best supporting actress in les miserables,@thr anne hathaway
78304,anne hathaway wins best peter pan haircut at the golden globes,anne hathaway
78318,if anne hathaway wins i will not watch the golden globes again until next year,anne hathaway
78432,anne hathaway wins for les miserables,anne hathaway
78488,anne wins,anne
78494,and as predicted by us and probably everyone else anne hathaway wins best supporting actress for her work in les mis am,anne hathaway
78546,wow no one saw that coming anne hathaway wins best supporting actress,anne hathaway
78598,anne hathaway wins for best supporting actress les miserables i finally got one right,anne hathaway
78674,anne hathaway wins for les miserables in her best actress,anne hathaway
78739,anne hathaway wins best supporting actress for les miserables still looks awfully frail and delicate im worried,anne hathaway
78791,anne hathaway wins best supporting actress for her role in les mis looking good for an oscar win now too,anne hathaway
78802,anne hathaway wins for best eight year old boy,anne hathaway
78914,anne wins and the world remains on its axis,
78928,jennifer lawrence wins again best actress in a movie awesoooome,jennifer lawrence
79061,anne hathaway ugh not a fan she cuts her hair and wins an award,
79160,anne hathaway wins best,anne hathaway
79533,@bbcnewsus wins best original song for,@bbcnewsus
79551,anne hathaway wins supporting actress les miserables thanks for this blunt new weapon,anne hathaway
79659,kevin costner wins at golden globes 2013 for best actor in a miniseries or tv movie,
79662,my wish for the golden globes is that breaking bad wins every award while walter white assaults leo dicaprio as jesse teabags anne hathaway,
79704,anne hathaway wins yayyyyyyyyy @goldenglobes,anne hathaway
79736,princess diaries wins,
79785,princess diaries wins,
80030,anne hathaway wins for batman good for her,anne hathaway
80091,blerg @nbc30rock always wins,
80209,yay anne hathaway wins best supporting actress for les mis well deserved,yay anne hathaway
80315,john krasinski wins for best dressed and best smile,john krasinski
80408,anne hathaway wins best supporting actress for les miserables i get chills everytime i hear her sing i dreamed a dream,anne hathaway
80413,still recovering from shock anne wins for les mis cant say she didnt deserve it though,
80741,anne hathaway wins best supporting actress in a motion picture les miserables,anne hathaway
80773,the is taking too fucking long when are they gonna announce the award for who wins the superbowl,
80965,anne hathaway wins the award,anne hathaway
80973,liza minnelli wins for les mis,liza minnelli
81016,anne hathaway wins best supporting actress for blerg e nel frattempo le altre stanno rodendo come pazze,anne hathaway
81054,breaking a lanky 12 year old boy wins best actress in a drama,
81190,hurray @playbill anne hathaway wins the golden globe for best supporting actress in a motion picture for les miz,@playbill anne hathaway
81212,anne hathaway just annoys me and the fewer awards les miserables wins the happier ill be,anne hathaway
81241,anne hathaway wins no shocker there,anne hathaway
81293,@pwpaulwinkler anne hathaway wins for i guess it was worth it to cut off that hair,@pwpaulwinkler anne hathaway
81314,anne hathaway the brunette taylor swift wins,
81317,anne hathaway wins for best supporting actress,anne hathaway
81399,taylor swift is better at pretending to be surprised when she wins than happy for the other artist when she loses,
81524,switch to the golden globes for 2 seconds and anne hathaway wins an award great timing,anne hathaway
81591,anne hathaway of les miserables wins best actress in a supporting role in a motion picture the,anne hathaway
81627,anne hathaway wins i just spotted helena bonham carter,anne hathaway
81648,jennifer lawrence wins for best actress in a motion picture loved her in silver linings playbook,jennifer lawrence
81693,may anne hathaways win at the be the start of many many more wins to come for her performance in les miserables,
81776,anne hathaway wins much deserved,anne hathaway
81833,i knew it amne hathaway wins she was fantastic in les miserable yayyy,
81904,princess of genovia wins,
81938,obsessedwithjennifer jennifer lawrence wins best actress in a musical or comedy golden globes 2013,obsessedwithjennifer jennifer lawrence
81980,@hypable jennifer lawrence wins best actress in a motion picture comedy for silver linings playbook thats my girl,jennifer lawrence
82033,anne hathaway wins the award,anne hathaway
82126,christoph waltz wins best supporting actor at golden globes so deserved,christoph waltz
82341,anne hathaway wins best supporting actress in a motion picture for les miserables a stellar performance,anne hathaway
82390,former vassar student anne hathaway wins best supporting actress for les miserables,anne hathaway
82422,kevin costner wins best actor in a tv miniseriesmovie at the 2013,kevin costner
82640,@washingtonpost ed harris wins best supporting actor in a series i like ed harris but mandy patinkin was robbed @caromack88,@washingtonpost ed harris
82654,oh my lmao rt @thefakecnn breaking a lanky 12 year old boy wins best actress in a drama,
82659,wanna see who wins best director on these if its not quentin tarantino something is seriously wrong,
82686,correction best supporting actor in a tv movie or miniseries rt @filmdotcom best actor on tv ed harris wins,
82706,yes anne hathaway wins for les miserables she is spectacular humble and so well spoken,anne hathaway
82982,wins best supporting actress at,
83003,for the record only rting the wins im excited about and so far there have been many,
83089,jennifer lawrence wins for best actress in a musical or comedy,jennifer lawrence
83094,golden globes jennifer lawrence wins best actress in a motion picture musical or comedy,jennifer lawrence
83210,game change wins again who saw that coming,
83355,the golden globes have been all wins for gays everywhere,
83506,wohohooort @huffingtonpost anne hathaway wins best supporting actress,wohohooort @huffingtonpost anne hathaway
83577,well deserved rt @huffingtonpost anne hathaway wins best supporting actress,anne hathaway
83759,@washingtonpost adeles wins best original song for motion picture great song indeed,
83844,seeing daniel craig and adele high five on thw golden globes when she wins most original song for motion picture,
83963,to the surprise of absolutely no one anne hathaway wins best supporting actress for les mis then she says blergh @vulture,anne hathaway
84492,and now for the oscar @huffingtonpost anne hathaway wins best supporting actress,anne hathaway
84717,anne hathaway wins best supporting actress in a motion picture,anne hathaway
84753,wins best supporting actress for at the,
84952,anne hathaway wins best supporting actress in a motion picture with les miserables,anne hathaway
84974,anne hathaway wins best supporting actress,anne hathaway
85098,@todayent no shocker to fans of @lesmiserables anne hathaway wins best supporting actress stunning,
85107,wait omg are golden globes on i need to see if my baby les mis wins sjhshabdjs,
85139,video obsessedwithjennifer jennifer lawrence wins best actress in a musical or comedy golden globes 2013,jennifer lawrence
85217,anne hathaway wins best supporting actress for les miserables loved her performance,anne hathaway
85517,@homeland wins for best tv drama at the very nice very nice,
85584,@heymickeyxd @marionnetapia @jerryching anne hathaway wins best supporting actress xd,
85596,quentin wins,
85635,tarantino wins,
85714,when will not be surprised when she wins an award she wins every time,
85787,wow quentin wins did not see that coming,wow quentin wins
85858,quentin tarantino wins best screenplay for django unchained,quentin tarantino
85887,quentin tarantino wins for best screenplay,
85905,tarantino wins huzzah well for writing anyways,
85906,que sorpresano pens en serio tarantino wins,que sorpresano pens en
85919,fucking yes django wins all the awards,
85970,yay quentin tarantino wins screenplay for django unchained,
86132,quentin tarantino wins all is right in the world,quentin tarantino
86164,quentin tarantino of django unchained wins best screenplay motion picture at the,
86202,yikes tarantino wins screenplay alternative history beats,
86242,yes quentin tarantino wins at the,
86262,tarantino wins best screenplay very well deserved hes amazing always amazing,
86267,fuck yes quentin tarantino wins for best original screenplay,
86270,wow shocker quentin wins screenplay,
86275,nice quentin wins for best screenplay,
86299,quentin tarantino wins for django making me shocked by my pleasureagain,
86306,quentin tarantino wins best motion picture screenplay for,quentin tarantino
86368,tarantino wins for film screenplay surprised,
86410,yes tarantino wins for best writer for,
86513,im freaking out tarantino wins,
86521,amanda seyfried wins forbest gauze bandage,amanda
86523,quintin wins another one for django the d is silent,quintin
86542,was rooting for tony kushner for best screenplay but quentin tarantino wins ok i can live with that,
86608,quentin tarantino wins for best screenplay,
86700,anne hathaway wins best supporting actress well deserved we love the gown do you love anne,anne hathaway
86735,django unchained wins best screenplay,
86737,yeah quentin tarantino wins best screenplay for django unchained qt is the best,
86754,quentin tarantino wins best screenplay motion picture,quentin tarantino
86954,quentin tarantino wins the for best screenplay for django unchained,quentin tarantino
86963,@mtvnews quentin tarantino wins best director motion picture for,@mtvnews quentin tarantino
86971,yesss quentin tarantino wins best screenplay well deserved,yesss quentin tarantino
87232,quentin tarantino wins screenplay award for django,quentin tarantino
87260,quentin tarratino wins screenplay to django unchained yes well deserved @goldenglobes,
87333,@tunubellababy jennifer lawrence wins,jennifer lawrence
87424,qt wins speechtastic as always and i knew hed mention the collaborative,
87541,didnt quentin wins for basterds screenplay too,
87604,yayy django wins not our type of movie but it was an awesome one,
87612,quentin tarantino wins for best screenplay so basically best incorporating foot fetishes into a script,
87624,quentin tarantino wins go django the d is silent,
87639,oh yeah tarantino wins django was a great script,
87737,quentin tarantino wins and spike lee says the n word 130 times on his couch,
87755,quentin tarantino wins best screenplay for django unchained this is a damn surprise,quentin tarantino
87774,quentin wins for best screenplay yesssss,quentin
87807,any monster peeps watching django unchained by quentin tarantino wins best screenplay,
87915,@variety winner django unchained by quentin tarantino wins best screenplay finally,
87978,lolol rt @brainygirlnyc amanda seyfried wins forbest gauze bandage,lolol rt @brainygirlnyc amanda
88068,live coverage anne hathaway wins best supporting actress via @examinercom,anne hathaway
88156,im feeling nervous for i hope he wins something,
88179,django wins again d d d d d quinton me love you long time,
88355,im hoping wins nothing im hoping my beloved playbook wins and wins big,
88378,kevin costner wins best actor in a miniseries for the history channels brilliant hatfields mccoys,kevin costner
88415,les misrables international trailer wins best supporting actress,
88572,wins nice,
89032,tarantino wins best screenplay called it,
89072,yes tarentino wins best director at the for django well done,tarentino
89076,@ontheredcarpet anne hathaway of les miserables wins best actress in a supporting role in a motion picture the,
89081,django unchained by quentin tarantino wins best screenplay of course c,
89196,@washingtonpost quentin tarantino wins best motion picture screenplay for,quentin tarantino
89209,quentin tarantino wins the golden globe for best screenplay for django unchained,quentin tarantino
89348,i hope alec baldwin wins because i love him and hes in syracuse with his mom right now,
89511,don cheadle wins best actor in a tv comedymusical,don cheadle
89653,yes quentin tarantino wins putting me ahead in the pool with @darraghmcgrath,
89766,you can tell louie could give two shits if he wins,
89967,@defarci13 rt @thejakartaglobe adele wins for skyfall song,
90031,golden globes nominate comedies as like a hey look we care but no one ever wins,
90072,if big bang theory wins anything im going to shoot my tv,
90150,don cheadle wins best actor in tv seriescomedy or musical,don cheadle
90280,nice don cheadle wins,
90313,don cheadle wins for best performance by don cheadle in a show nobody likes at all but it has don cheadle in it so whatever,
90460,@globeandmail don cheadle wins best tv musical or comedy for house of lies luv him,
90503,yessss don cheadle wins woop ecstatic,yessss don cheadle
90608,2013 @officialadele wins for skyfall,
90699,im glad were past the point in time when jim parsons wins everything,jim parsons
90838,yes@nbc @iamdoncheadle wins best actor in a television series comedy or musical for his role on house of lies congrats,
90853,leo just looks so sadi bet he hates being nominated because he never wins,
91027,don cheadle house of lies wins best actor in a tv series comedy,don cheadle house
91361,don cheadle wins the for best actor in a tv series comedy for house of lies,don cheadle
91399,don cheadle wins for best actor tv comedy series for house of lies,
91450,woot rt @gmanews quentin tarantino wins best screenplay for django unchained via @goldenglobes,
91499,golden globes don cheadle wins best actor tv comedy award for showtimes house of lies,
91574,don cheadle wins,don cheadle
91610,im so sure lol rt @tyraslilsis yay don cheadle wins i think @luvvie just did a happy wall slide lol,
91623,the house always wins haha,
91769,damn @escarry tarantino wins award fails to thank drudge report,
91853,quentin tarantino wins best screenplay for django unchained golden globes 2013,quentin tarantino
91896,django unchained wins best screenplay golden globes 2013,
91912,don cheadle wins best actor in a comedy or musical tv series for,don cheadle
91976,picks up an award for skyfall wins best tv drama for a full list of winners,
92020,@thr quentin tarantino wins the for best screenplay for django unchained,@thr quentin tarantino
92789,typical i decide to go to bed just as quentin wins best original screenplay i missed his speech,
92805,@thr 2013 @officialadele wins for skyfall wujuuuu d,
92881,live updates game change wins golden globes for tv movie julianne moore baltmoresun share with friends,
93000,golden globes homelands damian lewis wins homeland star damian lewis has been named best actor at the golden,homeland star damian lewis
93008,@todayshow homeland wins the for best tv series drama @erinkmorris,
93111,wins for best screenplay for django unchained @ this movie kicks ass and so does quentin,
93326,@ontheredcarpet julianne moore of game change wins best performance by an actress in a tv series at the,julianne moore
93455,@fashionweeknyc quentin tarantino wins the golden globe for best screenplay for django unchained still want to see it,@fashionweeknyc quentin tarantino
93796,yes skyfall and adele wins for best original song its amazing,
93919,@learninlife don cheadle wins best actor in a comedy or musical tv series for,don cheadle
94058,golden globes 2013 adele wins best original song goes to skyfall via @youtube,
94248,@ap anne hathaway wins golden globe for best supporting actress for les miserables performance rjj,@ap anne hathaway wins
94342,tarantino wins best screenplaylast won for pulp fiction at,
94489,i agree 100 billy murray wins for best facial hair,
94612,i loved intouchables but amour wins like everything,
94667,stallone arnold seen both in person stallone wins on all levels,
94696,yep amour wins best foreign language film,
94743,amour wins lets all slit our wrists in celebration,
94954,best screenplay golden globes quentin tarantino wins for django unchained,
95009,amour wins best foreign film still need to see it,
95038,big night for showtime rt @nbcwashington @iamdoncheadle wins best actor in tv series 4house of lies,
95119,don cheadle wins for best performance in all the better things we didnt nominate you for because were dicks,
95426,amour wins and very well deserved @goldenglobes,
95474,amour wins the foreign film award this is the fpa shouldnt it be call local film,
95771,michael hanekes amour wins best foreign language,
95940,@schwarzenegger presenting at the and austria wins good night for him i bet,
96256,arnold sly somewhat amusingly argue about how unintelligible they still are stallone wins on split decision,
96333,go austria did it again two wins so far,austria
96369,wins at the which is no surprise since it was nominated for the for,
96415,amore austria wins best foreign lang film,austria
96549,amour wins best foreign film via js,
97068,i hope connie britton wins for love that show,britton
97212,hathaway wins globe for best supporting actress,
97244,claire danes of homeland wins best performance by an actress in a television series drama at the,
97353,claire danes wins best actress in a tv series drama for homeland,
97415,cmon tammy tayloraww nuts juliet wins,cmon tammy
97528,claire danes wins best actress in a tv drama at the no one better tell @inthebleachers,
97536,yes @shohomeland wins again congrats claire danes,@shohomeland
97564,claire danes wins for homelandmore jazz,
97606,shocker homeland wins again what faces will claire make,
97634,claire danes wins,
